,Unnamed: 0,Date,Name,Place,URL,min_temp,max_temp,uv_index,weather_desc
1734,1734,mer. 14.05.2014,"Défi du vignoble, Cully",Cully,http://services.datasport.com/2014/lauf/defivignoble,6.0,13.0,0.0,Patchy rain possible
1735,1735,sam. 10.05.2014,Zumiker-Lauf,Zumikon,http://services.datasport.com/2014/zkb/zumiker,14.0,23.0,0.0,Partly cloudy
1736,1736,mer. 07.05.2014,BCN Tour #3 Les Ponts-de-Martel,Les Ponts-de-Martel,http://services.datasport.com/2014/lauf/tdcn/etape3,8.0,13.0,0.0,Light rain shower
1737,1737,mer. 07.05.2014,Tour du Chablais #3 Villeneuve,Evionnaz,http://services.datasport.com/2014/lauf/TourDuChablais/etappe3,0.0,12.0,0.0,Patchy light rain with thunder
1738,1738,mer. 07.05.2014,GO-IN 6 Weeks #3 Buchrain,Wolhusen,http://services.datasport.com/2014/lauf/6weeks/etappe3,11.0,15.0,0.0,Patchy rain possible
1739,1739,sam. 03.05.2014,Luzerner Stadtlauf,Luzern,http://services.datasport.com/2014/lauf/luzern,8.0,9.0,0.0,Patchy light drizzle
1740,1740,jeu. 01.05.2014,"Sihltaler Frühlingslauf, Gattikon",Gattikon,http://services.datasport.com/2014/lauf/sihltaler,8.0,18.0,0.0,Light drizzle
1741,1741,dim. 29.06.2014,"Aletsch-Halbmarathon, Bettmeralp",Bettmeralp,http://services.datasport.com/2014/lauf/gletscherlauf,6.0,8.0,0.0,Heavy rain
1742,1742,dim. 29.06.2014,"Geländelauf am Bachtel, Dürnten",Dürnten,http://services.datasport.com/2014/zkb/bachtel,12.0,14.0,0.0,Heavy rain
1743,1743,sam. 28.06.2014,"Graubünden Marathon/Walking, Lenzerheide",Lenzerheide/Lai,http://services.datasport.com/2014/lauf/grmarathon,29.0,39.0,0.0,Partly cloudy
1744,1744,ven. 27.06.2014,"Derendinger Abendlauf, Derendingen",Derendingen,http://services.datasport.com/2014/lauf/derendingen,14.0,26.0,0.0,Partly cloudy
1745,1745,ven. 27.06.2014,"50ème Fête de la Jeunesse, La Chaux-de-Fonds",La Chaux-de-Fonds,http://services.datasport.com/2014/lauf/fete-jeunesse-Chaux-de-Fonds,18.0,23.0,0.0,Partly cloudy
1746,1746,ven. 27.06.2014,"Lauerzerseelauf, Seewen SZ",Seewen SZ,http://services.datasport.com/2014/lauf/lauerzerseelauf,15.0,27.0,0.0,Partly cloudy
1747,1747,mer. 25.06.2014,"Chrischonalauf, Riehen",Riehen,http://services.datasport.com/2014/lauf/chrischonalauf,14.0,21.0,0.0,Patchy rain possible
1748,1748,sam. 21.06.2014,10-Meilen Laufen,Laufen,http://services.datasport.com/2014/lauf/laufen,13.0,28.0,0.0,Clear
1749,1749,mer. 18.06.2014,Tour du Pays de Vaud printanier #3 - Yens,Champvent,http://services.datasport.com/2014/lauf/tdpv-printanier/etape3,11.0,21.0,0.0,Fog
1750,1750,mar. 17.06.2014,"Töss-Stafette, Winterthur",Winterthur,http://services.datasport.com/2014/lauf/toess,13.0,24.0,0.0,Partly cloudy
1751,1751,dim. 15.06.2014,Schweizer Frauenlauf Bern,Bern,http://services.datasport.com/2014/lauf/frauenlauf,9.0,21.0,0.0,Partly cloudy
1752,1752,sam. 14.06.2014,Hellebardenlauf Sempach,Sempach Stadt,http://services.datasport.com/2014/lauf/sempach,10.0,23.0,0.0,Patchy rain possible
1753,1753,sam. 14.06.2014,"Wylandlauf, Andelfingen",Andelfingen,http://services.datasport.com/2014/zkb/wyland,15.0,24.0,0.0,Patchy rain possible
1754,1754,jeu. 12.06.2014,"Bieler Lauftage, Biel/Bienne",Biel/Bienne,http://services.datasport.com/2014/lauf/biel,19.0,29.0,0.0,Mist
1755,1755,mer. 11.06.2014,Tour du Pays de Vaud printanier #2 Yverdon-les-Bains,Moudon,http://services.datasport.com/2014/lauf/tdpv-printanier/etape2,23.0,28.0,0.0,Sunny
1756,1756,sam. 07.06.2014,"FISHERMAN'S FRIEND StrongmanRun, Engelberg",Engelberg,http://services.datasport.com/2014/lauf/strongmanrun_ch,14.0,27.0,0.0,Clear
1757,1757,sam. 07.06.2014,Pfingstlauf Wohlen AG,Wohlen AG,http://services.datasport.com/2014/lauf/wohlen,22.0,32.0,0.0,Clear
1758,1758,mer. 04.06.2014,Tour du Pays de Vaud printanier #1 Moudon,Nyon,http://services.datasport.com/2014/lauf/tdpv-printanier/etape1,7.0,15.0,0.0,Light rain shower
1759,1759,mer. 04.06.2014,"Gempenlauf, Dornach",Dornach,http://services.datasport.com/2014/lauf/gempen,15.0,22.0,0.0,Partly cloudy
1760,1760,dim. 01.06.2014,Winterthur Marathon,Winterthur,http://services.datasport.com/2014/lauf/winterthur,14.0,24.0,0.0,Clear
1761,1761,dim. 01.06.2014,"La Cuorsa dil Rein, Disentis",Disentis/Mustér,http://services.datasport.com/2014/lauf/cuorsadilrein,5.0,19.0,0.0,Clear
1762,1762,dim. 01.06.2014,"Semi-Marathon Fribourg, Courtepin",Courtepin,http://services.datasport.com/2014/lauf/semi-marathon-fribourg,10.0,21.0,0.0,Clear
1763,1763,dim. 20.07.2014,"Girolaghiamo, Ponte Tresa",Ponte Tresa,http://services.datasport.com/2014/lauf/girolaghiamo,19.0,30.0,0.0,Sunny
1764,1764,sam. 19.07.2014,"Eiger Ultra Trail, Grindelwald",Grindelwald,http://services.datasport.com/2014/lauf/eiger-trail,12.0,31.0,0.0,Partly cloudy
1765,1765,ven. 18.07.2014,"Aegeriseelauf, Oberägeri",Oberägeri,http://services.datasport.com/2014/lauf/aegeri,,,,
1766,1766,dim. 06.07.2014,Montreux - Les Rochers de Naye,Montreux,http://services.datasport.com/2014/lauf/montreux,16.0,21.0,0.0,Clear
1767,1767,sam. 05.07.2014,"Zermatt Marathon, Zermatt",Zermatt,http://services.datasport.com/2014/lauf/zermattmarathon,8.0,14.0,0.0,Sunny
1768,1768,sam. 05.07.2014,"Tour du Lac de Joux, Le Sentier",Le Sentier,http://services.datasport.com/2014/lauf/tour-du-lac-de-joux,17.0,21.0,0.0,Clear
1769,1769,jeu. 03.07.2014,"Swiss Management Run, Arosa",Arosa,http://services.datasport.com/2014/lauf/swiss-management-run,8.0,22.0,0.0,Clear
1770,1770,dim. 31.08.2014,"crossrun, Therwil",Therwil,http://services.datasport.com/2014/lauf/crossrun,14.0,18.0,0.0,Light rain shower
1771,1771,sam. 30.08.2014,"Sommer Gommerlauf, Ulrichen",Ulrichen,http://services.datasport.com/2014/lauf/sommer-gommer,7.0,17.0,0.0,Light drizzle
1772,1772,sam. 30.08.2014,Türlerseelauf Affoltern am Albis,Affoltern am Albis,http://services.datasport.com/2014/zkb/affoltern,17.0,24.0,0.0,Fog
1773,1773,mer. 27.08.2014,"Tour du Pays de Vaud #3, Chavornay",Yverdon-les-Bains,http://services.datasport.com/2014/lauf/tdpv/etape3,10.0,23.0,0.0,Patchy rain possible
1774,1774,mer. 27.08.2014,Liestaler Stadtlauf,Liestal,http://services.datasport.com/2014/lauf/liestal,13.0,23.0,0.0,Light rain shower
1775,1775,mer. 27.08.2014,"Groupe E Tour Fribourg #2, Charmey",Charmey (Gruyère),http://services.datasport.com/2014/lauf/groupe-e-tour/etape2,8.0,21.0,0.0,Fog
1776,1776,dim. 24.08.2014,"Thuner Stadtlauf, Thun",Thun,http://services.datasport.com/2014/lauf/thunstadt,3.0,19.0,0.0,Sunny
1777,1777,dim. 24.08.2014,"Rheinfall-Lauf, Neuhausen",Neuhausen am Rheinfall,http://services.datasport.com/2014/lauf/rheinfall,10.0,20.0,0.0,Clear
1778,1778,dim. 24.08.2014,"La Montheysanne, Monthey",Monthey,http://services.datasport.com/2014/lauf/montheysanne,7.0,16.0,0.0,Sunny
1779,1779,sam. 23.08.2014,"Inferno Halbmarathon, Mürren",Mürren,http://services.datasport.com/2014/tri/inferno,6.0,12.0,0.0,Patchy light rain with thunder
1780,1780,sam. 23.08.2014,"Matterhorn Ultraks Trail, Zermatt",Zermatt,http://services.datasport.com/2014/lauf/matterhorn-ultraks,4.0,14.0,0.0,Clear
1781,1781,mer. 20.08.2014,Emmenlauf Utzenstorf,Utzenstorf,http://services.datasport.com/2014/lauf/emme,12.0,19.0,0.0,Light rain shower
1782,1782,mer. 20.08.2014,"Groupe E Tour Fribourg #1, Cousset",Cousset,http://services.datasport.com/2014/lauf/groupe-e-tour/etape1,9.0,19.0,0.0,Light rain shower
1783,1783,mer. 20.08.2014,"Tour du Pays de Vaud #2, Mezières",Mézières VD,http://services.datasport.com/2014/lauf/tdpv/etape2,9.0,19.0,0.0,Light rain shower
1784,1784,dim. 17.08.2014,Basler Bruggelauf,Basel,http://services.datasport.com/2014/lauf/bruggelauf,11.0,22.0,0.0,Mist
1785,1785,sam. 16.08.2014,"Mountainman, Titlis-Hasliberg-Pilatus",Sarnen,http://services.datasport.com/2014/lauf/mountainman,5.0,14.0,0.0,Fog
1786,1786,jeu. 14.08.2014,"Swiss IRONTRAIL, Davos",Chur,http://services.datasport.com/2014/lauf/irontrail,6.0,13.0,0.0,Fog
1787,1787,mer. 13.08.2014,"Tour du Pays de Vaud #1, Penthaz",Penthaz,http://services.datasport.com/2014/lauf/tdpv/etape1,,,,
1788,1788,dim. 10.08.2014,"Sierre-Zinal, Sierre",Sierre,http://services.datasport.com/2014/lauf/zinal,11.0,23.0,0.0,Patchy light rain with thunder
1789,1789,sam. 09.08.2014,"Münsiger-Louf, Münsingen",Münsingen,http://services.datasport.com/2014/lauf/muensingen,18.0,26.0,0.0,Patchy rain possible
1790,1790,sam. 09.08.2014,"Glacier 3000 Run, Gstaad",Gstaad,http://services.datasport.com/2014/lauf/glacier3000,13.0,25.0,0.0,Patchy light rain with thunder
1791,1791,dim. 03.08.2014,"Course pédestre Thyon-Dixence, Thyon",Thyon-Les Collons,http://services.datasport.com/2014/lauf/thyon,28.0,31.0,0.0,Clear
1792,1792,dim. 28.09.2014,"Pfäffikerseelauf, Wetzikon",Wetzikon ZH,http://services.datasport.com/2014/zkb/pfaeffiker,9.0,26.0,0.0,Clear
1793,1793,dim. 28.09.2014,IWB Basel Marathon,Basel,http://services.datasport.com/2014/lauf/runtothebeat,10.0,26.0,0.0,Mist
1794,1794,dim. 28.09.2014,"Stralugano, Lugano",Lugano,http://services.datasport.com/2014/lauf/stralugano,7.0,24.0,0.0,Clear
1795,1795,sam. 27.09.2014,Run to Run de Carouge,Carouge GE,http://services.datasport.com/2014/lauf/carouge,5.0,24.0,0.0,Sunny
1796,1796,sam. 27.09.2014,Course pédestre de Renens,Renens VD,http://services.datasport.com/2014/lauf/renens,6.0,23.0,0.0,Sunny
1797,1797,sam. 27.09.2014,"Les KM de Chando, Chandolin",Zinal,http://services.datasport.com/2014/lauf/chandolin,3.0,17.0,0.0,Clear
1798,1798,dim. 21.09.2014,Neeracher Kinder- und Jugendlauf,Neerach,http://services.datasport.com/2014/lauf/neerach,12.0,24.0,0.0,Clear
1799,1799,sam. 20.09.2014,"Int Greifenseelauf, Uster",Uster,http://services.datasport.com/2014/lauf/Greifenseelauf,12.0,24.0,0.0,Clear
1800,1800,sam. 20.09.2014,"Willisauer Lauf, Willisau",Willisau,http://services.datasport.com/2014/lauf/willisau,14.0,24.0,0.0,Clear
1801,1801,sam. 20.09.2014,Arosa Trailrun,Arosa,http://services.datasport.com/2014/lauf/arosa-trailrun,7.0,19.0,0.0,Mist
1802,1802,jeu. 18.09.2014,B2RUN Swiss Corporate Challenge Zürich,Zürich,http://services.datasport.com/2014/lauf/b2run-zurich,12.0,28.0,0.0,Clear
1803,1803,mer. 17.09.2014,"Groupe E Tour Fribourg #5, Givisiez",Givisiez,http://services.datasport.com/2014/lauf/groupe-e-tour/etape5,10.0,24.0,0.0,Clear
1804,1804,dim. 14.09.2014,"Semi-Marathon de la Côte, Allaman-Nyon",Nyon,http://services.datasport.com/2014/lauf/semi-cote,12.0,21.0,0.0,Mist
1805,1805,dim. 14.09.2014,"Running & Walking Day Ticino, Bellinzona",Bellinzona,http://services.datasport.com/2014/lauf/ticino-running,8.0,20.0,0.0,Sunny
1806,1806,sam. 13.09.2014,"Jungfrau-Marathon, Interlaken",Interlaken,http://services.datasport.com/2014/lauf/jungfrau,6.0,14.0,0.0,Fog
1807,1807,sam. 13.09.2014,"Burgdorfer Stadtlauf, Burgdorf",Burgdorf,http://services.datasport.com/2014/lauf/burgdorf,14.0,21.0,0.0,Cloudy
1808,1808,sam. 13.09.2014,"Rütilauf, Rüti ZH",Rüti ZH,http://services.datasport.com/2014/zkb/rueti,9.0,18.0,0.0,Light drizzle
1809,1809,sam. 13.09.2014,"Semi-Marathon des Côtes de l'Orbe, Arnex-sur-Orbe",Arnex-sur-Orbe,http://services.datasport.com/2014/lauf/semi-orbe,12.0,24.0,0.0,Sunny
1810,1810,ven. 12.09.2014,"Jungfrau Minirun + Minimarathon, Interlaken",Interlaken,http://services.datasport.com/2014/lauf/jmprolog,4.0,12.0,0.0,Fog
1811,1811,mer. 10.09.2014,"Groupe E Tour Fribourg #4, Siviriez",Siviriez,http://services.datasport.com/2014/lauf/groupe-e-tour/etape4,10.0,23.0,0.0,Patchy rain possible
1812,1812,mer. 10.09.2014,"Tour du Pays de Vaud #5, St. Prex",St-Prex,http://services.datasport.com/2014/lauf/tdpv/etape6,11.0,23.0,0.0,Patchy rain possible
1813,1813,dim. 07.09.2014,"SWITZERLAND MARATHON light, Sarnen",Sarnen,http://services.datasport.com/2014/lauf/switzerland,8.0,24.0,0.0,Sunny
1814,1814,mer. 03.09.2014,"Groupe E Tour Fribourg #3, Kerzers",Kerzers,http://services.datasport.com/2014/lauf/groupe-e-tour/etape3,7.0,19.0,0.0,Fog
1815,1815,mer. 03.09.2014,"Tour du Pays de Vaud #4, La Sarraz",Chavornay,http://services.datasport.com/2014/lauf/tdpv/etape4,8.0,19.0,0.0,Sunny
1816,1816,dim. 26.10.2014,Lausanne Marathon,Lausanne,http://services.datasport.com/2014/lauf/lamara,4.0,17.0,0.0,Mist
1817,1817,dim. 26.10.2014,"SwissCityMarathon - Lucerne, Luzern",Luzern,http://services.datasport.com/2014/lauf/lucerne,0.0,17.0,0.0,Mist
1818,1818,dim. 26.10.2014,Muttenzer Herbstlauf,Muttenz,http://services.datasport.com/2014/lauf/muttenz,6.0,17.0,0.0,Sunny
1819,1819,sam. 25.10.2014,"Glarner Stadtlauf, Glarus",Glarus,http://services.datasport.com/2014/lauf/glarus,4.0,11.0,0.0,Light sleet
1820,1820,dim. 19.10.2014,Schlosslauf Rapperswil-Jona,Rapperswil SG,http://services.datasport.com/2014/lauf/schloss,8.0,25.0,0.0,Clear
1821,1821,dim. 19.10.2014,Herbstlauf Riehen (Staffelmarathon & Kinderlauf),Riehen,http://services.datasport.com/2014/lauf/riehen,14.0,21.0,0.0,Clear
1822,1822,dim. 19.10.2014,"Bremgartenlauf, Bremgarten b.Bern",Bremgarten b. Bern,http://services.datasport.com/2014/lauf/bremgarten,9.0,24.0,0.0,Clear
1823,1823,sam. 18.10.2014,Transruinaulta Trailmarathon / Transviamala Ilanz-Thusis-Donat ,Donat,http://services.datasport.com/2014/lauf/transviamala,15.0,23.0,0.0,Cloudy
1824,1824,sam. 11.10.2014,"Hallwilerseelauf, Beinwil am See",Beinwil am See,http://services.datasport.com/2014/lauf/hallwil,9.0,21.0,0.0,Partly cloudy
1825,1825,sam. 11.10.2014,"Brienzerseelauf, Bönigen",Bönigen b. Interlaken,http://services.datasport.com/2014/lauf/brienzer,8.0,14.0,0.0,Mist
1826,1826,sam. 11.10.2014,"Bürenlauf, Büren an der Aare",Büren an der Aare,http://services.datasport.com/2014/lauf/bueren,11.0,20.0,0.0,Fog
1827,1827,sam. 04.10.2014,Morat-Fribourg,Murten,http://services.datasport.com/2014/lauf/morat,7.0,22.0,0.0,Sunny
1828,1828,sam. 29.11.2014,Basler Stadtlauf,Basel,http://services.datasport.com/2014/lauf/basel,2.0,12.0,0.0,Sunny
1829,1829,sam. 29.11.2014,Foulées automnales de Meyrin,Meyrin,http://services.datasport.com/2014/lauf/meyrin,3.0,13.0,0.0,Sunny
1830,1830,dim. 23.11.2014,"Course de l'Avent, Fribourg",Fribourg,http://services.datasport.com/2014/lauf/Avent,2.0,13.0,0.0,Clear
1831,1831,sam. 22.11.2014,Langenthaler Stadtlauf,Langenthal,http://services.datasport.com/2014/lauf/langenthal,3.0,14.0,0.0,Clear
1832,1832,dim. 16.11.2014,Frauenfelder,Frauenfeld,http://services.datasport.com/2014/lauf/frauenfelder,4.0,9.0,0.0,Patchy light rain
1833,1833,sam. 15.11.2014,"Corrida Bulloise, Bulle",Bulle,http://services.datasport.com/2014/lauf/corrida,3.0,9.0,0.0,Moderate rain
1834,1834,dim. 09.11.2014,"Int. Bieler Cross, Biel-Bienne",Biel/Bienne,http://services.datasport.com/2014/lauf/bielercross,2.0,13.0,0.0,Clear
1835,1835,dim. 09.11.2014,"Augusta Raurica Lauf, Augst BL",Augst BL,http://services.datasport.com/2014\lauf\augusta-raurica,2.0,13.0,0.0,Clear
1836,1836,sam. 08.11.2014,Night Run Morges,Morges,http://services.datasport.com/2014/lauf/nightrun-morges,0.0,13.0,0.0,Clear
1837,1837,sam. 08.11.2014,"Kyburglauf, Kyburg",Kyburg,http://services.datasport.com/2014/lauf/kyburg,1.0,13.0,0.0,Clear
1838,1838,ven. 07.11.2014,"ISST Division 1 Cross Country Championship 2015, Rüschlikon",Rüschlikon,http://services.datasport.com/2014/lauf/isst,-1.0,13.0,0.0,Mist
1839,1839,dim. 02.11.2014,"Walliseller Lauf, Wallisellen",Wallisellen,http://services.datasport.com/2014/lauf/wallisellen,4.0,18.0,0.0,Partly cloudy
1840,1840,dim. 02.11.2014,"Gurtenclassic, Wabern",Wabern,http://services.datasport.com/2014/lauf/gurten,4.0,19.0,0.0,Clear
1841,1841,sam. 01.11.2014,"Noviodurun, Nyon",Nyon,http://services.datasport.com/2014/lauf/noviodurun,9.0,16.0,0.0,Clear
1842,1842,mer. 31.12.2014,Gippinger Stauseelauf,Leuggern,http://services.datasport.com/2014/lauf/gippingen,-2.0,0.0,0.0,Mist
1843,1843,mer. 31.12.2014,Silvesterlauf Gersau,Gersau,http://services.datasport.com/2014/lauf/gersau,-11.0,-3.0,0.0,Mist
1844,1844,dim. 14.12.2014,"Zürcher Silvesterlauf, Zürich",Zürich,http://services.datasport.com/2014/lauf/silvester,2.0,10.0,0.0,Sunny
1845,1845,sam. 13.12.2014,Course Titzé de noël Sion,Sion,http://services.datasport.com/2014/lauf/sion,1.0,5.0,0.0,Clear
1846,1846,sam. 13.12.2014,"Christmas Midnight Run, Lausanne",Lausanne,http://services.datasport.com/2014/lauf/midnight,0.0,8.0,0.0,Partly cloudy
1847,1847,sam. 13.12.2014,"La Trotteuse-Tissot, La Chaux-de-Fonds",La Chaux-de-Fonds,http://services.datasport.com/2014/lauf/trotteuse,3.0,9.0,0.0,Partly cloudy
1848,1848,sam. 06.12.2014,"Course de l'Escalade, Genève",Genève,http://services.datasport.com/2014/lauf/escalade,2.0,5.0,0.0,Patchy rain possible
1849,1849,sam. 06.12.2014,Gossauer Weihnachtslauf,Gossau SG,http://services.datasport.com/2014/lauf/gossau,-1.0,3.0,0.0,Mist
1850,1850,sam. 06.12.2014,Course à Travers Aigle,Aigle,http://services.datasport.com/2014/lauf/aigle,-2.0,2.0,0.0,Light drizzle
1851,1851,dim. 25.01.2015,"Reppischtallauf, Stallikon",Stallikon,http://services.datasport.com/2015/lauf/reppischtallauf,-5.0,3.0,0.0,Light snow
1852,1852,dim. 18.01.2015,"Cross Malcantonese, Banco di Bedigliora",Banco,http://services.datasport.com/2015/lauf/cross-malcantone,23.0,33.0,0.0,Light rain shower
1853,1853,sam. 10.01.2015,"Dietiker Neujahrslauf, Dietikon",Dietikon,http://services.datasport.com/2015/zkb/zhneujahr,10.0,13.0,0.0,Patchy rain possible
1854,1854,jeu. 01.01.2015,"Neujahrsmarathon Zürich, Schlieren",Schlieren,http://services.datasport.com/2015/lauf/neujahrsmarathon/,-5.0,2.0,0.0,Mist
1855,1855,sam. 28.02.2015,ASICS Bremgarter Reusslauf,Bremgarten AG,http://services.datasport.com/2015/lauf/reuss,-3.0,4.0,0.0,Freezing fog
1856,1856,sam. 28.03.2015,"Badener Limmat-Lauf, Baden",Baden,http://services.datasport.com/2015/lauf/baden,6.0,12.0,0.0,Cloudy
1857,1857,sam. 28.03.2015,Männedörfler Waldlauf,Männedorf,http://services.datasport.com/2015/zkb/maennedorf,4.0,13.0,0.0,Sunny
1858,1858,sam. 28.03.2015,Birslauf Basel,Basel,http://services.datasport.com/2015/lauf/birslauffr,4.0,14.0,0.0,Clear
1859,1859,sam. 28.03.2015,"SM/CS 10km Strasse/route + Volkslauf 10km, Uster",Uster,http://services.datasport.com/2015/lauf/sm10km,4.0,13.0,0.0,Sunny
1860,1860,sam. 21.03.2015,Kerzerslauf,Kerzers,http://services.datasport.com/2015/lauf/kerzers,4.0,13.0,0.0,Light rain
1861,1861,dim. 15.03.2015,Tour de Presinge,Presinge,http://services.datasport.com/2015/lauf/presinge,0.0,12.0,0.0,Clear
1862,1862,sam. 07.03.2015,Laufsporttag Winterthur,Winterthur,http://services.datasport.com/2015/zkb/winterthur,-4.0,10.0,0.0,Clear
1863,1863,dim. 01.03.2015,10km de Payerne,Payerne,http://services.datasport.com/2015/lauf/payerne,1.0,5.0,0.0,Partly cloudy
1864,1864,mer. 29.04.2015,GO-IN 6 Weeks #2 Gettnau,Mauensee,http://services.datasport.com/2015/lauf/6weeks/etappe2,4.0,15.0,0.0,Overcast
1865,1865,mer. 29.04.2015,10km-Lauf Kapo Aargau,Aarau,http://services.datasport.com/2015/lauf/kapoag,4.0,17.0,0.0,Sunny
1866,1866,mer. 29.04.2015,Tour du Chablais #4 Les Mosses,Les Mosses,http://services.datasport.com/2015/lauf/TourDuChablais/etappe4,-1.0,13.0,0.0,Overcast
1867,1867,dim. 26.04.2015,Walking Lugano,Lugano,http://services.datasport.com/2015/lauf/lugano,11.0,14.0,0.0,Light rain
1868,1868,dim. 26.04.2015,"Aargauer Volkslauf, Aarau",Aarau,http://services.datasport.com/2015/lauf/aargauer-volkslauf,11.0,19.0,0.0,Patchy rain possible
1869,1869,sam. 25.04.2015,Luzerner Stadtlauf,Luzern,http://services.datasport.com/2015/lauf/luzern,10.0,19.0,0.0,Partly cloudy
1870,1870,sam. 25.04.2015,20km de Lausanne,Lausanne,http://services.datasport.com/2015/lauf/km20,13.0,19.0,0.0,Partly cloudy
1871,1871,sam. 25.04.2015,"Chäsitzerlouf, Kehrsatz",Kehrsatz,http://services.datasport.com/2015/lauf/kehrsatz,10.0,19.0,0.0,Patchy light drizzle
1872,1872,mer. 22.04.2015,GO-IN 6 Weeks #1 Mauensee,Mauensee,http://services.datasport.com/2015/lauf/6weeks/etappe1,10.0,20.0,0.0,Clear
1873,1873,mer. 22.04.2015,Tour du Chablais #3 Evionnaz,Evionnaz,http://services.datasport.com/2015/lauf/TourDuChablais/etappe3,5.0,12.0,0.0,Clear
1874,1874,dim. 19.04.2015,"Zürich Marathon, Teamrun und Cityrun",Zürich,http://services.datasport.com/2015/lauf/zuerich,3.0,17.0,0.0,Clear
1875,1875,sam. 18.04.2015,"Les Traine-Savates, Cheseaux-sur-Lausanne",Cheseaux-sur-Lausanne,http://services.datasport.com/2015/lauf/traines,9.0,14.0,0.0,Clear
1876,1876,sam. 18.04.2015,"Rotseelauf, Ebikon",Ebikon,http://services.datasport.com/2015/lauf/rotsee,7.0,13.0,0.0,Sunny
1877,1877,mer. 15.04.2015,Tour du Chablais #2 Le Bouveret,Bouveret,http://services.datasport.com/2015/lauf/TourDuChablais/etappe2,6.0,20.0,0.0,Clear
1878,1878,sam. 11.04.2015,GP der Stadt Dübendorf,Dübendorf,http://services.datasport.com/2015/zkb/gpduebendorf,8.0,16.0,0.0,Partly cloudy
1879,1879,sam. 11.04.2015,"Bündner Frühlingslauf, Domat / Ems",Thusis,http://services.datasport.com/2015/lauf/buendner,4.0,10.0,0.0,Mist
1880,1880,mer. 08.04.2015,Tour du Chablais #1 Ollon,Ollon VD,http://services.datasport.com/2015/lauf/TourDuChablais/etappe1,0.0,9.0,0.0,Clear
1881,1881,lun. 06.04.2015,"Giro Media Blenio, Dongio",Dongio,http://services.datasport.com/2015/lauf/blenio,-15.0,0.0,0.0,Partly cloudy
1882,1882,sam. 04.04.2015,"Melser Seez Halbmarathon, Mels",Mels,http://services.datasport.com/2015/lauf/melser-seez,2.0,5.0,0.0,Patchy moderate snow
1883,1883,dim. 31.05.2015,Winterthur Marathon,Winterthur,http://services.datasport.com/2015/lauf/winterthur,13.0,24.0,0.0,Partly cloudy
1884,1884,sam. 30.05.2015,Lenzburger Lauf,Lenzburg,http://services.datasport.com/2015/lauf/lburger,15.0,19.0,0.0,Mist
1885,1885,sam. 30.05.2015,Faido Running Night,Faido,http://services.datasport.com/2015/lauf/faido,4.0,16.0,0.0,Light rain shower
1886,1886,mer. 27.05.2015,GO-IN 6 Weeks #6 Dagmersellen,Dagmersellen,http://services.datasport.com/2015/lauf/6weeks/etappe6,7.0,17.0,0.0,Partly cloudy
